Price,Airline,Departure Date,Departure Time
681.41,LH,2025-07-12,2025-07-12T17:30:00
681.41,LH,2025-07-13,2025-07-13T20:20:00
693.58,6X,2025-07-12,2025-07-12T17:00:00
693.58,6X,2025-07-13,2025-07-13T15:25:00
694.84,6X,2025-07-12,2025-07-12T05:00:00
694.84,6X,2025-07-12,2025-07-12T16:05:00
694.84,6X,2025-07-12,2025-07-12T05:00:00
694.84,6X,2025-07-12,2025-07-12T16:10:00
694.92,6X,2025-07-12,2025-07-12T10:00:00
694.92,6X,2025-07-13,2025-07-13T15:25:00
809.36,TK,2025-07-12,2025-07-12T12:50:00
809.36,TK,2025-07-13,2025-07-13T08:00:00
809.36,TK,2025-07-12,2025-07-12T19:50:00
809.36,TK,2025-07-13,2025-07-13T15:00:00
809.36,TK,2025-07-12,2025-07-12T06:45:00
809.36,TK,2025-07-13,2025-07-13T08:00:00
809.36,TK,2025-07-12,2025-07-12T12:50:00
809.36,TK,2025-07-13,2025-07-13T15:00:00
913.93,IB,2025-07-12,2025-07-12T16:45:00
913.93,IB,2025-07-13,2025-07-13T10:15:00
954.84,6X,2025-07-12,2025-07-12T15:00:00
954.84,6X,2025-07-13,2025-07-13T02:20:00
954.84,6X,2025-07-12,2025-07-12T20:00:00
954.84,6X,2025-07-13,2025-07-13T10:00:00
1326.26,UX,2025-07-12,2025-07-12T22:05:00
1326.26,UX,2025-07-13,2025-07-13T15:00:00
1326.26,UX,2025-07-13,2025-07-13T21:00:00
2262.72,SK,2025-07-12,2025-07-12T18:55:00
2262.72,SK,2025-07-13,2025-07-13T12:50:00
10278.08,KL,2025-07-12,2025-07-12T18:05:00
10278.08,KL,2025-07-13,2025-07-13T12:15:00
344.35,FI,2025-07-13,2025-07-13T20:25:00
344.35,FI,2025-07-14,2025-07-14T07:30:00
365.75,FI,2025-07-13,2025-07-13T23:10:00
365.75,FI,2025-07-15,2025-07-15T07:30:00
459.44,UA,2025-07-13,2025-07-13T17:30:00
459.44,UA,2025-07-14,2025-07-14T15:25:00
517.56,AY,2025-07-13,2025-07-13T22:55:00
519.99,AF,2025-07-13,2025-07-13T21:30:00
519.99,AF,2025-07-14,2025-07-14T12:40:00
519.99,AF,2025-07-13,2025-07-13T01:00:00
519.99,AF,2025-07-13,2025-07-13T19:20:00
519.99,AF,2025-07-13,2025-07-13T23:30:00
519.99,AF,2025-07-14,2025-07-14T19:20:00
520.89,AY,2025-07-13,2025-07-13T20:05:00
520.89,AY,2025-07-14,2025-07-14T10:20:00
531.14,AY,2025-07-13,2025-07-13T19:45:00
531.14,AY,2025-07-14,2025-07-14T13:00:00
531.14,AY,2025-07-13,2025-07-13T19:45:00
531.14,AY,2025-07-14,2025-07-14T16:10:00
546.57,KL,2025-07-13,2025-07-13T17:30:00
546.57,KL,2025-07-14,2025-07-14T09:45:00
546.57,KL,2025-07-13,2025-07-13T21:10:00
546.57,KL,2025-07-14,2025-07-14T14:20:00
546.57,KL,2025-07-13,2025-07-13T21:10:00
546.57,KL,2025-07-14,2025-07-14T21:00:00
546.57,AF,2025-07-13,2025-07-13T17:30:00
546.57,AF,2025-07-14,2025-07-14T09:45:00
546.57,AF,2025-07-13,2025-07-13T21:10:00
546.57,AF,2025-07-14,2025-07-14T14:20:00
546.57,AF,2025-07-13,2025-07-13T17:30:00
546.57,AF,2025-07-14,2025-07-14T14:20:00
546.57,AF,2025-07-13,2025-07-13T21:10:00
546.57,AF,2025-07-14,2025-07-14T21:00:00
553.39,TP,2025-07-13,2025-07-13T22:05:00
553.39,TP,2025-07-14,2025-07-14T16:30:00
566.44,AC,2025-07-13,2025-07-13T09:00:00
566.44,AC,2025-07-13,2025-07-13T22:50:00
566.44,AC,2025-07-14,2025-07-14T15:25:00
567.89,AY,2025-07-13,2025-07-13T23:10:00
567.89,AY,2025-07-14,2025-07-14T13:00:00
567.89,AY,2025-07-13,2025-07-13T23:10:00
567.89,AY,2025-07-14,2025-07-14T16:10:00
567.89,AY,2025-07-13,2025-07-13T19:30:00
567.89,AY,2025-07-14,2025-07-14T09:30:00
567.89,AY,2025-07-13,2025-07-13T19:30:00
567.89,AY,2025-07-14,2025-07-14T10:20:00
569.83,AC,2025-07-13,2025-07-13T09:00:00
569.83,AC,2025-07-13,2025-07-13T18:55:00
569.83,AC,2025-07-14,2025-07-14T09:25:00
572.18,AC,2025-07-13,2025-07-13T15:55:00
572.18,AC,2025-07-13,2025-07-13T20:20:00
572.18,AC,2025-07-14,2025-07-14T15:25:00
572.18,AC,2025-07-13,2025-07-13T10:30:00
572.18,AC,2025-07-13,2025-07-13T20:20:00
572.18,AC,2025-07-14,2025-07-14T15:25:00
572.18,AC,2025-07-13,2025-07-13T10:30:00
572.18,AC,2025-07-13,2025-07-13T17:30:00
572.18,AC,2025-07-14,2025-07-14T15:25:00
573.86,IB,2025-07-13,2025-07-13T23:25:00
573.86,IB,2025-07-15,2025-07-15T10:05:00
575.23,AY,2025-07-13,2025-07-13T16:45:00
575.23,AY,2025-07-14,2025-07-14T10:15:00
575.57,AC,2025-07-13,2025-07-13T10:30:00
575.57,AC,2025-07-13,2025-07-13T16:30:00
575.57,AC,2025-07-14,2025-07-14T09:25:00
575.57,AC,2025-07-13,2025-07-13T10:30:00
575.57,AC,2025-07-13,2025-07-13T18:20:00
575.57,AC,2025-07-14,2025-07-14T09:25:00
592.90,AC,2025-07-13,2025-07-13T09:00:00
592.90,AC,2025-07-13,2025-07-13T21:45:00
592.90,AC,2025-07-15,2025-07-15T09:25:00
615.21,OS,2025-07-13,2025-07-13T21:45:00
615.21,OS,2025-07-14,2025-07-14T17:10:00
615.21,OS,2025-07-14,2025-07-14T21:15:00
615.21,OS,2025-07-13,2025-07-13T21:45:00
615.21,OS,2025-07-14,2025-07-14T18:30:00
615.21,OS,2025-07-14,2025-07-14T21:15:00
615.21,OS,2025-07-13,2025-07-13T21:45:00
615.21,OS,2025-07-14,2025-07-14T18:00:00
615.21,OS,2025-07-14,2025-07-14T21:15:00
662.88,LH,2025-07-13,2025-07-13T17:30:00
662.88,LH,2025-07-14,2025-07-14T15:25:00
666.27,LH,2025-07-13,2025-07-13T18:00:00
666.27,LH,2025-07-14,2025-07-14T09:25:00
666.27,LH,2025-07-13,2025-07-13T15:45:00
666.27,LH,2025-07-14,2025-07-14T09:25:00
666.27,LH,2025-07-13,2025-07-13T18:00:00
666.27,LH,2025-07-14,2025-07-14T14:30:00
666.27,SN,2025-07-13,2025-07-13T15:45:00
666.27,SN,2025-07-14,2025-07-14T09:25:00
666.27,SN,2025-07-13,2025-07-13T21:50:00
666.27,SN,2025-07-14,2025-07-14T21:15:00
677.67,6X,2025-07-13,2025-07-13T17:40:00
678.41,LH,2025-07-13,2025-07-13T17:30:00
678.41,LH,2025-07-14,2025-07-14T20:20:00
681.80,SN,2025-07-13,2025-07-13T15:45:00
681.80,SN,2025-07-14,2025-07-14T21:15:00
689.34,SN,2025-07-13,2025-07-13T21:50:00
689.34,SN,2025-07-15,2025-07-15T09:25:00
693.58,6X,2025-07-13,2025-07-13T17:00:00
693.58,6X,2025-07-14,2025-07-14T15:25:00
694.84,6X,2025-07-13,2025-07-13T05:00:00
694.84,6X,2025-07-13,2025-07-13T16:05:00
694.84,6X,2025-07-13,2025-07-13T05:00:00
694.84,6X,2025-07-13,2025-07-13T16:10:00
694.92,6X,2025-07-13,2025-07-13T10:00:00
694.92,6X,2025-07-14,2025-07-14T15:25:00
695.21,OS,2025-07-13,2025-07-13T21:45:00
695.21,OS,2025-07-14,2025-07-14T13:20:00
695.21,OS,2025-07-14,2025-07-14T21:15:00
695.21,OS,2025-07-13,2025-07-13T21:45:00
695.21,OS,2025-07-14,2025-07-14T14:55:00
695.21,OS,2025-07-14,2025-07-14T21:15:00
792.36,TK,2025-07-13,2025-07-13T12:50:00
792.36,TK,2025-07-14,2025-07-14T08:00:00
792.36,TK,2025-07-13,2025-07-13T19:50:00
792.36,TK,2025-07-14,2025-07-14T15:00:00
792.36,TK,2025-07-13,2025-07-13T06:45:00
792.36,TK,2025-07-14,2025-07-14T08:00:00
792.36,TK,2025-07-13,2025-07-13T12:50:00
792.36,TK,2025-07-14,2025-07-14T15:00:00
954.84,6X,2025-07-13,2025-07-13T15:00:00
954.84,6X,2025-07-14,2025-07-14T02:20:00
954.84,6X,2025-07-13,2025-07-13T20:00:00
954.84,6X,2025-07-14,2025-07-14T10:00:00
1649.93,IB,2025-07-13,2025-07-13T16:45:00
1649.93,IB,2025-07-14,2025-07-14T10:15:00
2201.72,SK,2025-07-13,2025-07-13T18:55:00
2201.72,SK,2025-07-15,2025-07-15T08:00:00
4117.27,LH,2025-07-13,2025-07-13T21:50:00
4117.27,LX,2025-07-14,2025-07-14T20:00:00
328.35,FI,2025-07-14,2025-07-14T20:25:00
328.35,FI,2025-07-15,2025-07-15T07:30:00
421.75,FI,2025-07-14,2025-07-14T23:10:00
421.75,FI,2025-07-16,2025-07-16T07:30:00
459.44,UA,2025-07-14,2025-07-14T17:30:00
459.44,UA,2025-07-15,2025-07-15T15:25:00
462.83,UA,2025-07-14,2025-07-14T21:50:00
462.83,UA,2025-07-15,2025-07-15T13:15:00
462.83,UA,2025-07-14,2025-07-14T15:45:00
462.83,UA,2025-07-15,2025-07-15T09:25:00
462.83,UA,2025-07-14,2025-07-14T21:50:00
462.83,UA,2025-07-15,2025-07-15T21:00:00
512.26,IB,2025-07-14,2025-07-14T22:55:00
517.56,AY,2025-07-14,2025-07-14T22:55:00
519.99,AF,2025-07-14,2025-07-14T21:30:00
519.99,AF,2025-07-15,2025-07-15T12:40:00
519.99,AF,2025-07-14,2025-07-14T01:00:00
519.99,AF,2025-07-14,2025-07-14T19:20:00
519.99,AF,2025-07-14,2025-07-14T23:30:00
519.99,AF,2025-07-15,2025-07-15T19:20:00
520.89,AY,2025-07-14,2025-07-14T19:30:00
520.89,AY,2025-07-15,2025-07-15T09:30:00
520.89,AY,2025-07-14,2025-07-14T19:30:00
520.89,AY,2025-07-15,2025-07-15T10:20:00
520.89,AY,2025-07-14,2025-07-14T20:05:00
520.89,AY,2025-07-15,2025-07-15T10:20:00
522.83,UA,2025-07-14,2025-07-14T15:45:00
522.83,UA,2025-07-15,2025-07-15T13:15:00
531.14,AY,2025-07-14,2025-07-14T20:05:00
531.14,AY,2025-07-15,2025-07-15T13:00:00
531.14,AY,2025-07-14,2025-07-14T20:05:00
531.14,AY,2025-07-15,2025-07-15T16:10:00
546.57,KL,2025-07-14,2025-07-14T17:30:00
546.57,KL,2025-07-15,2025-07-15T09:45:00
546.57,KL,2025-07-14,2025-07-14T21:10:00
546.57,KL,2025-07-15,2025-07-15T14:20:00
546.57,KL,2025-07-14,2025-07-14T00:50:00
546.57,KL,2025-07-14,2025-07-14T21:00:00
546.57,KL,2025-07-14,2025-07-14T21:10:00
546.57,KL,2025-07-15,2025-07-15T21:00:00
546.57,AF,2025-07-14,2025-07-14T21:10:00
546.57,AF,2025-07-15,2025-07-15T21:00:00
546.57,AF,2025-07-14,2025-07-14T19:20:00
546.57,AF,2025-07-15,2025-07-15T21:00:00
553.39,TP,2025-07-14,2025-07-14T22:05:00
553.39,TP,2025-07-15,2025-07-15T16:30:00
559.23,AY,2025-07-14,2025-07-14T16:45:00
559.23,AY,2025-07-15,2025-07-15T10:15:00
566.44,AC,2025-07-14,2025-07-14T09:00:00
566.44,AC,2025-07-14,2025-07-14T20:40:00
566.44,AC,2025-07-15,2025-07-15T15:25:00
567.89,AY,2025-07-14,2025-07-14T23:10:00
567.89,AY,2025-07-15,2025-07-15T13:00:00
567.89,AY,2025-07-14,2025-07-14T23:10:00
567.89,AY,2025-07-15,2025-07-15T16:10:00
569.83,AC,2025-07-14,2025-07-14T09:00:00
569.83,AC,2025-07-14,2025-07-14T18:55:00
569.83,AC,2025-07-15,2025-07-15T09:25:00
569.83,AC,2025-07-14,2025-07-14T09:00:00
569.83,AC,2025-07-14,2025-07-14T18:05:00
569.83,AC,2025-07-15,2025-07-15T09:25:00
572.18,AC,2025-07-14,2025-07-14T10:30:00
572.18,AC,2025-07-14,2025-07-14T20:20:00
572.18,AC,2025-07-15,2025-07-15T15:25:00
572.18,AC,2025-07-14,2025-07-14T10:30:00
572.18,AC,2025-07-14,2025-07-14T17:30:00
572.18,AC,2025-07-15,2025-07-15T15:25:00
573.86,IB,2025-07-14,2025-07-14T23:25:00
573.86,IB,2025-07-16,2025-07-16T10:05:00
575.57,AC,2025-07-14,2025-07-14T15:55:00
575.57,AC,2025-07-14,2025-07-14T21:10:00
575.57,AC,2025-07-15,2025-07-15T13:15:00
575.57,AC,2025-07-14,2025-07-14T10:30:00
575.57,AC,2025-07-14,2025-07-14T16:30:00
575.57,AC,2025-07-15,2025-07-15T09:25:00
576.85,IB,2025-07-14,2025-07-14T19:10:00
576.85,AY,2025-07-15,2025-07-15T11:05:00
655.57,AC,2025-07-14,2025-07-14T10:30:00
655.57,AC,2025-07-14,2025-07-14T18:20:00
655.57,AC,2025-07-15,2025-07-15T09:25:00
662.88,LH,2025-07-14,2025-07-14T17:30:00
662.88,LH,2025-07-15,2025-07-15T15:25:00
666.27,LH,2025-07-14,2025-07-14T18:00:00
666.27,LH,2025-07-15,2025-07-15T09:25:00
666.27,LH,2025-07-14,2025-07-14T15:45:00
666.27,LH,2025-07-15,2025-07-15T09:25:00
666.27,LH,2025-07-14,2025-07-14T18:00:00
666.27,LH,2025-07-15,2025-07-15T13:15:00
677.67,6X,2025-07-14,2025-07-14T17:40:00
678.41,LH,2025-07-14,2025-07-14T17:30:00
678.41,LH,2025-07-15,2025-07-15T20:20:00
693.58,6X,2025-07-14,2025-07-14T17:00:00
693.58,6X,2025-07-15,2025-07-15T15:25:00
694.84,6X,2025-07-14,2025-07-14T05:00:00
694.84,6X,2025-07-14,2025-07-14T16:05:00
694.84,6X,2025-07-14,2025-07-14T05:00:00
694.84,6X,2025-07-14,2025-07-14T16:10:00
694.92,6X,2025-07-14,2025-07-14T10:00:00
694.92,6X,2025-07-15,2025-07-15T15:25:00
774.36,TK,2025-07-14,2025-07-14T12:50:00
774.36,TK,2025-07-15,2025-07-15T08:00:00
774.36,TK,2025-07-14,2025-07-14T19:50:00
774.36,TK,2025-07-15,2025-07-15T15:00:00
774.36,TK,2025-07-14,2025-07-14T06:45:00
774.36,TK,2025-07-15,2025-07-15T08:00:00
774.36,TK,2025-07-14,2025-07-14T12:50:00
774.36,TK,2025-07-15,2025-07-15T15:00:00
954.84,6X,2025-07-14,2025-07-14T15:00:00
954.84,6X,2025-07-15,2025-07-15T02:20:00
954.84,6X,2025-07-14,2025-07-14T20:00:00
954.84,6X,2025-07-15,2025-07-15T10:00:00
1649.93,IB,2025-07-14,2025-07-14T16:45:00
1649.93,IB,2025-07-15,2025-07-15T10:15:00
4117.27,LH,2025-07-14,2025-07-14T21:50:00
4117.27,LX,2025-07-15,2025-07-15T20:00:00
345.75,FI,2025-07-15,2025-07-15T23:10:00
345.75,FI,2025-07-17,2025-07-17T07:30:00
420.35,FI,2025-07-15,2025-07-15T20:25:00
420.35,FI,2025-07-16,2025-07-16T07:30:00
459.44,UA,2025-07-15,2025-07-15T17:30:00
459.44,UA,2025-07-16,2025-07-16T15:25:00
462.83,UA,2025-07-15,2025-07-15T21:50:00
462.83,LH,2025-07-16,2025-07-16T13:25:00
517.56,AY,2025-07-15,2025-07-15T22:55:00
519.99,AF,2025-07-15,2025-07-15T21:30:00
519.99,AF,2025-07-16,2025-07-16T12:40:00
519.99,AF,2025-07-15,2025-07-15T01:00:00
519.99,AF,2025-07-15,2025-07-15T19:20:00
519.99,AF,2025-07-15,2025-07-15T23:30:00
519.99,AF,2025-07-16,2025-07-16T19:20:00
546.57,KL,2025-07-15,2025-07-15T17:30:00
546.57,KL,2025-07-16,2025-07-16T09:45:00
546.57,KL,2025-07-15,2025-07-15T21:10:00
546.57,KL,2025-07-16,2025-07-16T14:20:00
546.57,KL,2025-07-15,2025-07-15T00:50:00
546.57,KL,2025-07-15,2025-07-15T21:00:00
546.57,KL,2025-07-15,2025-07-15T21:10:00
546.57,KL,2025-07-16,2025-07-16T21:00:00
546.57,AF,2025-07-15,2025-07-15T17:30:00
546.57,AF,2025-07-16,2025-07-16T09:45:00
546.57,AF,2025-07-15,2025-07-15T21:10:00
546.57,AF,2025-07-16,2025-07-16T14:20:00
546.57,AF,2025-07-15,2025-07-15T17:30:00
546.57,AF,2025-07-16,2025-07-16T14:20:00
546.57,AF,2025-07-15,2025-07-15T21:10:00
546.57,AF,2025-07-16,2025-07-16T21:00:00
546.57,AF,2025-07-15,2025-07-15T19:20:00
546.57,AF,2025-07-16,2025-07-16T21:00:00
553.39,TP,2025-07-15,2025-07-15T22:05:00
553.39,TP,2025-07-16,2025-07-16T16:30:00
566.44,AC,2025-07-15,2025-07-15T09:00:00
566.44,AC,2025-07-15,2025-07-15T20:40:00
566.44,AC,2025-07-16,2025-07-16T15:25:00
566.57,VS,2025-07-15,2025-07-15T18:20:00
566.57,KL,2025-07-16,2025-07-16T09:45:00
566.57,VS,2025-07-15,2025-07-15T19:20:00
566.57,KL,2025-07-16,2025-07-16T14:20:00
569.83,AC,2025-07-15,2025-07-15T09:00:00
569.83,AC,2025-07-15,2025-07-15T18:55:00
569.83,AC,2025-07-16,2025-07-16T09:25:00
569.83,AC,2025-07-15,2025-07-15T09:00:00
569.83,AC,2025-07-15,2025-07-15T18:05:00
569.83,AC,2025-07-16,2025-07-16T09:25:00
572.18,AC,2025-07-15,2025-07-15T15:55:00
572.18,AC,2025-07-15,2025-07-15T20:20:00
572.18,AC,2025-07-16,2025-07-16T15:25:00
572.18,AC,2025-07-15,2025-07-15T10:30:00
572.18,AC,2025-07-15,2025-07-15T20:20:00
572.18,AC,2025-07-16,2025-07-16T15:25:00
572.18,AC,2025-07-15,2025-07-15T10:30:00
572.18,AC,2025-07-15,2025-07-15T17:30:00
572.18,AC,2025-07-16,2025-07-16T15:25:00
573.86,IB,2025-07-15,2025-07-15T23:25:00
573.86,IB,2025-07-17,2025-07-17T10:05:00
575.23,AY,2025-07-15,2025-07-15T16:45:00
575.23,AY,2025-07-16,2025-07-16T10:15:00
575.57,AC,2025-07-15,2025-07-15T15:55:00
575.57,AC,2025-07-15,2025-07-15T21:10:00
575.57,AC,2025-07-16,2025-07-16T13:25:00
575.57,AC,2025-07-15,2025-07-15T10:30:00
575.57,AC,2025-07-15,2025-07-15T16:30:00
575.57,AC,2025-07-16,2025-07-16T09:25:00
575.57,AC,2025-07-15,2025-07-15T10:30:00
575.57,AC,2025-07-15,2025-07-15T18:20:00
575.57,AC,2025-07-16,2025-07-16T09:25:00
576.85,IB,2025-07-15,2025-07-15T19:10:00
576.85,AY,2025-07-16,2025-07-16T11:05:00
662.88,LH,2025-07-15,2025-07-15T17:30:00
662.88,LH,2025-07-16,2025-07-16T15:25:00
666.27,LH,2025-07-15,2025-07-15T18:00:00
666.27,LH,2025-07-16,2025-07-16T09:25:00
666.27,LH,2025-07-15,2025-07-15T18:00:00
666.27,LH,2025-07-16,2025-07-16T13:25:00
666.27,LH,2025-07-15,2025-07-15T18:00:00
666.27,LH,2025-07-16,2025-07-16T14:30:00
666.27,SN,2025-07-15,2025-07-15T21:50:00
666.27,SN,2025-07-16,2025-07-16T13:25:00
666.27,SN,2025-07-15,2025-07-15T21:50:00
666.27,SN,2025-07-16,2025-07-16T21:00:00
677.67,6X,2025-07-15,2025-07-15T17:40:00
678.41,LH,2025-07-15,2025-07-15T17:30:00
678.41,LH,2025-07-16,2025-07-16T20:20:00
693.58,6X,2025-07-15,2025-07-15T17:00:00
693.58,6X,2025-07-16,2025-07-16T15:25:00
694.84,6X,2025-07-15,2025-07-15T05:00:00
694.84,6X,2025-07-15,2025-07-15T16:05:00
694.84,6X,2025-07-15,2025-07-15T05:00:00
694.84,6X,2025-07-15,2025-07-15T16:10:00
694.84,6X,2025-07-15,2025-07-15T20:00:00
694.84,6X,2025-07-16,2025-07-16T10:00:00
694.92,6X,2025-07-15,2025-07-15T10:00:00
694.92,6X,2025-07-16,2025-07-16T15:25:00
774.36,TK,2025-07-15,2025-07-15T12:50:00
774.36,TK,2025-07-16,2025-07-16T08:00:00
774.36,TK,2025-07-15,2025-07-15T19:50:00
774.36,TK,2025-07-16,2025-07-16T15:00:00
774.36,TK,2025-07-15,2025-07-15T06:45:00
774.36,TK,2025-07-16,2025-07-16T08:00:00
774.36,TK,2025-07-15,2025-07-15T12:50:00
774.36,TK,2025-07-16,2025-07-16T15:00:00
817.93,IB,2025-07-15,2025-07-15T16:45:00
817.93,IB,2025-07-16,2025-07-16T10:15:00
954.84,6X,2025-07-15,2025-07-15T15:00:00
954.84,6X,2025-07-16,2025-07-16T02:20:00
2201.72,SK,2025-07-15,2025-07-15T18:55:00
2201.72,SK,2025-07-17,2025-07-17T08:00:00
3593.27,AY,2025-07-15,2025-07-15T19:30:00
3593.27,AY,2025-07-16,2025-07-16T09:30:00
3593.27,AY,2025-07-15,2025-07-15T20:05:00
3593.27,AY,2025-07-16,2025-07-16T10:20:00
3593.27,AY,2025-07-15,2025-07-15T19:30:00
3593.27,AY,2025-07-16,2025-07-16T10:20:00
3593.27,AY,2025-07-15,2025-07-15T23:10:00
3593.27,AY,2025-07-16,2025-07-16T15:00:00
3593.27,AY,2025-07-15,2025-07-15T23:10:00
3593.27,AY,2025-07-16,2025-07-16T16:10:00
3603.52,AY,2025-07-15,2025-07-15T20:05:00
3603.52,AY,2025-07-16,2025-07-16T15:00:00
3603.52,AY,2025-07-15,2025-07-15T20:05:00
3603.52,AY,2025-07-16,2025-07-16T16:10:00
4117.27,LH,2025-07-15,2025-07-15T21:50:00
4117.27,LX,2025-07-16,2025-07-16T20:00:00
328.35,FI,2025-07-16,2025-07-16T20:25:00
328.35,FI,2025-07-17,2025-07-17T07:30:00
390.75,FI,2025-07-16,2025-07-16T23:10:00
390.75,FI,2025-07-18,2025-07-18T07:30:00
517.56,AY,2025-07-16,2025-07-16T22:55:00
519.99,AF,2025-07-16,2025-07-16T21:30:00
519.99,AF,2025-07-17,2025-07-17T12:40:00
519.99,AF,2025-07-16,2025-07-16T23:30:00
519.99,AF,2025-07-17,2025-07-17T19:20:00
520.39,KL,2025-07-16,2025-07-16T16:30:00
520.39,KL,2025-07-17,2025-07-17T08:00:00
531.14,AY,2025-07-16,2025-07-16T20:05:00
531.14,AY,2025-07-17,2025-07-17T13:00:00
531.14,AY,2025-07-16,2025-07-16T20:05:00
531.14,AY,2025-07-17,2025-07-17T16:10:00
536.89,AY,2025-07-16,2025-07-16T19:30:00
536.89,AY,2025-07-17,2025-07-17T09:30:00
536.89,AY,2025-07-16,2025-07-16T19:30:00
536.89,AY,2025-07-17,2025-07-17T10:20:00
546.57,KL,2025-07-16,2025-07-16T18:20:00
546.57,KL,2025-07-17,2025-07-17T09:45:00
546.57,KL,2025-07-16,2025-07-16T17:30:00
546.57,KL,2025-07-17,2025-07-17T09:45:00
546.57,KL,2025-07-16,2025-07-16T21:10:00
546.57,KL,2025-07-17,2025-07-17T14:20:00
546.57,KL,2025-07-16,2025-07-16T19:20:00
546.57,KL,2025-07-17,2025-07-17T14:20:00
546.57,KL,2025-07-16,2025-07-16T21:10:00
546.57,KL,2025-07-17,2025-07-17T21:00:00
546.57,AF,2025-07-16,2025-07-16T17:30:00
546.57,AF,2025-07-17,2025-07-17T09:45:00
546.57,AF,2025-07-16,2025-07-16T21:10:00
546.57,AF,2025-07-17,2025-07-17T14:20:00
546.57,AF,2025-07-16,2025-07-16T17:30:00
546.57,AF,2025-07-17,2025-07-17T14:20:00
546.57,AF,2025-07-16,2025-07-16T21:10:00
546.57,AF,2025-07-17,2025-07-17T21:00:00
553.39,TP,2025-07-16,2025-07-16T22:05:00
553.39,TP,2025-07-17,2025-07-17T16:30:00
566.44,AC,2025-07-16,2025-07-16T09:00:00
566.44,AC,2025-07-16,2025-07-16T22:50:00
566.44,AC,2025-07-17,2025-07-17T15:25:00
567.89,AY,2025-07-16,2025-07-16T23:10:00
567.89,AY,2025-07-17,2025-07-17T13:00:00
567.89,AY,2025-07-16,2025-07-16T23:10:00
567.89,AY,2025-07-17,2025-07-17T16:10:00
567.89,AY,2025-07-16,2025-07-16T20:05:00
567.89,AY,2025-07-17,2025-07-17T10:20:00
569.83,UA,2025-07-16,2025-07-16T21:50:00
569.83,LH,2025-07-17,2025-07-17T13:15:00
569.83,AC,2025-07-16,2025-07-16T09:00:00
569.83,AC,2025-07-16,2025-07-16T18:55:00
569.83,AC,2025-07-17,2025-07-17T09:25:00
569.83,AC,2025-07-16,2025-07-16T09:00:00
569.83,AC,2025-07-16,2025-07-16T18:05:00
569.83,AC,2025-07-17,2025-07-17T09:25:00
572.18,AC,2025-07-16,2025-07-16T10:30:00
572.18,AC,2025-07-16,2025-07-16T17:30:00
572.18,AC,2025-07-17,2025-07-17T15:25:00
573.86,IB,2025-07-16,2025-07-16T23:25:00
573.86,IB,2025-07-18,2025-07-18T10:05:00
575.23,AY,2025-07-16,2025-07-16T16:45:00
575.23,AY,2025-07-17,2025-07-17T10:15:00
575.57,AC,2025-07-16,2025-07-16T15:55:00
575.57,AC,2025-07-16,2025-07-16T21:10:00
575.57,AC,2025-07-17,2025-07-17T13:15:00
575.57,AC,2025-07-16,2025-07-16T10:30:00
575.57,AC,2025-07-16,2025-07-16T16:30:00
575.57,AC,2025-07-17,2025-07-17T09:25:00
575.57,AC,2025-07-16,2025-07-16T10:30:00
575.57,AC,2025-07-16,2025-07-16T18:20:00
575.57,AC,2025-07-17,2025-07-17T09:25:00
576.85,IB,2025-07-16,2025-07-16T19:10:00
576.85,AY,2025-07-17,2025-07-17T11:05:00
582.88,LH,2025-07-16,2025-07-16T17:30:00
582.88,LH,2025-07-17,2025-07-17T15:25:00
586.27,LH,2025-07-16,2025-07-16T18:00:00
586.27,LH,2025-07-17,2025-07-17T09:25:00
586.27,LH,2025-07-16,2025-07-16T21:50:00
586.27,LH,2025-07-17,2025-07-17T13:15:00
586.27,LH,2025-07-16,2025-07-16T21:50:00
586.27,LH,2025-07-17,2025-07-17T14:30:00
586.27,LH,2025-07-16,2025-07-16T15:45:00
586.27,LH,2025-07-17,2025-07-17T09:25:00
586.27,LH,2025-07-16,2025-07-16T18:00:00
586.27,LH,2025-07-17,2025-07-17T13:15:00
586.27,SN,2025-07-16,2025-07-16T15:45:00
586.27,SN,2025-07-17,2025-07-17T09:25:00
598.41,LH,2025-07-16,2025-07-16T17:30:00
598.41,LH,2025-07-17,2025-07-17T20:20:00
609.34,SN,2025-07-16,2025-07-16T21:50:00
609.34,SN,2025-07-18,2025-07-18T09:25:00
615.21,OS,2025-07-16,2025-07-16T21:45:00
615.21,OS,2025-07-18,2025-07-18T06:00:00
615.21,OS,2025-07-18,2025-07-18T09:25:00
638.28,OS,2025-07-16,2025-07-16T21:45:00
638.28,OS,2025-07-17,2025-07-17T13:20:00
638.28,OS,2025-07-18,2025-07-18T09:25:00
638.28,OS,2025-07-16,2025-07-16T21:45:00
638.28,OS,2025-07-17,2025-07-17T14:55:00
638.28,OS,2025-07-18,2025-07-18T09:25:00
638.28,OS,2025-07-16,2025-07-16T21:45:00
638.28,OS,2025-07-17,2025-07-17T17:10:00
638.28,OS,2025-07-18,2025-07-18T09:25:00
666.27,SN,2025-07-16,2025-07-16T21:50:00
666.27,SN,2025-07-17,2025-07-17T13:15:00
666.27,SN,2025-07-16,2025-07-16T15:45:00
666.27,SN,2025-07-17,2025-07-17T13:15:00
677.67,6X,2025-07-16,2025-07-16T17:40:00
693.58,6X,2025-07-16,2025-07-16T17:00:00
693.58,6X,2025-07-17,2025-07-17T15:25:00
694.84,6X,2025-07-16,2025-07-16T05:00:00
